"date_value","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2016-04-18,0,0,11,9,0,5,0,0,0,0,2,25,0,11,6,42,11,38
2016-04-19,0,0,0,12,24,14,8,0,0,0,2,9,0,4,8,42,6,19
2016-04-20,0,0,40,9,2,10,5,0,0,0,0,6,5,9,16,26,7,21
2016-04-21,11,0,0,3,14,6,0,0,0,0,0,7,0,0,5,32,14,18
2016-04-22,0,0,6,8,11,33,3,0,0,0,4,1,0,0,9,48,7,46
2016-04-25,6,10,0,3,6,14,3,0,0,0,0,17,0,0,16,46,10,47
2016-04-26,0,0,10,14,6,11,0,6,0,0,3,0,0,4,7,56,1,26
2016-04-27,0,4,20,6,2,8,4,0,0,0,0,12,5,6,8,66,3,16
2016-04-28,0,4,44,0,0,2,0,0,0,0,1,5,0,4,4,59,10,24
2016-04-29,7,0,8,0,20,23,0,0,0,0,0,0,0,1,9,27,1,59
2016-05-02,14,0,15,15,16,25,7,0,0,0,0,5,1,0,4,47,23,73
2016-05-03,0,0,13,2,13,28,7,0,0,0,0,0,2,8,9,39,10,44
2016-05-04,0,0,23,14,5,2,6,0,0,0,6,13,1,3,6,56,6,52
2016-05-05,0,0,10,13,9,0,4,0,0,0,3,11,11,4,16,37,1,13
2016-05-06,15,21,21,15,0,8,15,0,0,0,0,17,4,4,5,28,5,80
2016-05-09,0,19,27,12,10,0,7,3,0,0,0,4,7,3,8,63,21,48
2016-05-10,0,2,0,29,5,9,14,0,0,0,1,22,3,0,19,37,4,58
2016-05-11,11,0,25,0,7,3,6,0,0,3,0,6,10,0,10,25,8,29
2016-05-12,0,0,0,30,10,6,0,0,0,0,0,5,0,0,1,40,8,31
2016-05-13,3,7,12,0,36,2,2,0,0,0,2,0,0,1,5,58,1,49
2016-05-16,19,3,19,3,30,20,9,0,0,0,0,14,5,3,10,31,17,46
2016-05-17,0,0,2,7,0,14,37,10,0,0,0,0,0,2,6,70,12,42
2016-05-18,0,0,3,10,11,8,10,0,0,0,5,11,0,0,7,37,9,17
2016-05-19,0,0,0,4,5,5,8,0,0,5,0,17,0,15,11,34,8,17
2016-05-20,0,9,7,21,0,6,6,0,0,0,3,12,1,0,2,32,10,49
2016-05-23,2,0,27,0,11,11,6,9,0,0,1,5,3,3,9,36,45,94
2016-05-24,0,3,6,8,12,1,0,2,0,0,1,8,0,16,11,70,10,56
2016-05-25,0,6,8,10,24,12,12,5,0,0,0,0,9,2,9,42,24,29
2016-05-26,1,0,26,17,2,0,4,0,0,0,0,6,5,4,5,32,7,24
2016-05-27,0,0,11,0,5,5,0,5,0,0,0,5,1,0,14,13,0,28
2016-05-31,3,0,15,8,7,10,10,0,0,0,0,6,2,4,10,59,12,24
2016-06-01,0,0,11,5,0,2,4,4,0,0,0,19,5,2,6,69,17,54
2016-06-02,0,11,72,0,3,14,7,0,0,0,2,2,2,1,13,45,10,18
2016-06-03,0,13,12,3,21,13,0,6,0,0,0,0,9,0,11,18,2,58
2016-06-06,6,0,0,7,8,2,7,0,0,0,3,25,5,9,5,55,11,55
2016-06-07,3,21,14,9,5,31,12,0,0,0,0,0,0,2,10,72,7,20
2016-06-08,0,13,16,0,2,0,5,10,0,0,2,4,0,6,11,68,12,28
2016-06-09,17,0,14,8,9,1,4,5,0,0,0,14,0,2,3,40,9,47
2016-06-10,13,0,15,1,17,0,11,4,0,0,2,7,3,7,11,10,3,56
2016-06-13,0,7,6,22,21,11,0,0,0,0,3,11,0,3,9,37,17,57
2016-06-14,5,0,11,22,0,6,7,8,0,0,0,17,4,0,10,42,18,55
2016-06-15,0,6,4,0,13,11,0,0,0,0,0,0,6,0,5,29,12,60
2016-06-16,5,0,11,3,6,7,12,5,0,0,0,4,2,1,10,55,1,26
2016-06-17,0,0,12,12,0,26,4,0,0,0,1,6,5,3,5,27,4,46
2016-06-20,0,11,8,5,10,6,0,0,0,0,3,8,6,0,6,51,21,68
2016-06-21,2,0,0,7,0,7,30,0,0,0,0,3,5,8,8,50,12,58
2016-06-22,0,0,6,11,0,0,0,0,0,0,0,10,2,2,7,52,6,58
2016-06-23,0,5,6,8,0,2,12,9,0,0,0,0,5,0,7,26,4,32
2016-06-24,2,21,17,4,26,27,0,0,0,0,2,2,3,0,7,33,4,20
2016-06-27,2,18,32,8,7,9,0,2,0,0,4,11,14,8,8,60,8,111
2016-06-28,0,0,0,16,3,4,13,16,0,0,0,29,13,0,4,31,5,61
2016-06-29,0,0,31,26,0,5,7,0,0,0,2,8,18,9,12,73,22,26
2016-06-30,0,6,14,14,12,2,9,6,0,0,0,16,7,3,4,54,3,34
2016-07-01,0,0,10,0,0,4,5,6,0,0,0,15,2,0,6,14,5,28
2016-07-05,17,0,16,0,8,9,15,3,0,0,1,9,0,4,9,35,4,19
2016-07-06,0,0,5,13,6,4,4,0,0,0,3,5,0,0,8,45,2,22
2016-07-07,7,0,24,16,7,5,4,4,0,0,0,13,0,3,7,21,1,34
2016-07-08,0,7,23,2,14,15,4,0,0,3,1,4,2,0,6,25,6,18
2016-07-11,2,0,10,0,0,21,9,5,0,0,0,13,3,10,2,49,22,41
2016-07-12,0,6,15,10,30,6,15,0,0,0,0,14,3,0,2,38,12,83
2016-07-13,0,25,10,3,4,15,15,1,0,0,0,10,2,18,14,49,6,8
2016-07-14,13,11,19,6,0,0,10,0,0,0,1,13,3,5,4,42,6,35
2016-07-15,1,20,36,9,14,14,4,0,0,0,1,2,2,0,5,35,9,55
2016-07-18,41,2,15,2,10,14,15,4,0,0,0,5,0,6,8,51,4,78
2016-07-19,5,0,0,4,11,27,9,0,0,0,0,13,2,11,2,66,2,51
2016-07-20,0,0,10,5,5,17,3,3,0,0,2,17,1,8,4,39,1,40
2016-07-21,6,0,0,0,35,8,0,6,0,0,0,5,8,2,10,74,3,67
2016-07-22,5,0,34,4,2,18,4,0,0,0,0,13,5,0,4,28,2,52
2016-07-25,1,0,0,0,0,9,9,0,0,0,0,5,0,0,2,23,23,11
2016-07-26,0,16,0,12,0,12,5,0,0,0,0,2,3,0,3,18,5,34
2016-07-27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,5,0
2016-07-28,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,10,2
2016-07-29,0,0,0,5,0,1,0,0,0,0,1,3,0,0,6,2,5,10
2016-08-01,7,11,23,17,2,17,5,0,0,0,0,16,7,7,3,72,5,60
2016-08-02,0,19,5,7,5,15,11,0,0,0,0,4,0,2,9,49,7,55
2016-08-03,6,0,5,2,0,11,7,4,0,1,4,13,0,12,15,53,2,52
2016-08-04,0,0,8,4,0,0,0,0,0,0,0,0,4,5,2,13,2,4
2016-08-08,0,0,7,8,9,13,4,0,0,0,5,4,1,0,11,61,19,27
2016-08-09,0,7,0,22,3,23,17,6,0,0,4,3,5,6,6,86,1,48
2016-08-10,6,0,4,0,3,1,4,0,0,0,1,12,3,3,4,65,9,51
2016-08-11,0,6,0,3,2,17,9,0,0,0,0,0,0,0,4,31,2,59
2016-08-12,0,0,4,0,9,4,12,0,0,0,4,5,0,0,5,30,5,14
2016-08-15,15,0,0,1,18,8,0,5,0,0,0,11,6,5,7,36,16,58
2016-08-16,0,17,12,0,6,15,4,5,0,0,0,8,9,9,8,54,4,24
2016-08-17,0,13,11,9,0,19,9,5,0,0,0,0,4,6,8,33,1,56
2016-08-18,0,0,35,3,23,10,23,0,0,0,0,25,7,4,0,22,2,16
2016-08-19,0,13,0,1,0,64,0,0,0,0,4,10,2,0,6,29,7,22
2016-08-22,0,3,15,14,13,27,16,5,0,0,0,18,0,7,2,41,32,65
2016-08-23,0,15,16,6,3,25,15,2,0,0,1,7,0,6,17,31,5,72
2016-08-24,0,0,7,0,0,2,12,2,0,0,3,8,0,0,8,69,10,31
2016-08-25,6,10,8,14,6,5,4,0,0,0,0,2,0,3,8,49,0,48
2016-08-26,0,0,26,4,8,27,0,5,0,0,0,15,1,0,20,20,1,51
2016-08-29,0,0,19,9,19,20,0,4,0,0,0,27,5,13,6,29,6,38
2016-08-30,26,27,5,9,0,7,3,1,0,0,0,14,0,1,3,44,6,20
2016-08-31,0,0,9,0,9,11,11,4,0,0,0,4,5,5,17,25,1,21
2016-09-01,0,0,5,11,3,26,0,0,0,0,0,21,0,1,17,8,2,28
2016-09-02,0,4,0,14,8,2,0,8,0,0,0,1,6,0,9,12,5,23
2016-09-06,0,13,6,4,6,15,7,4,0,0,1,17,0,2,13,58,1,48
2016-09-07,10,0,5,2,6,2,4,3,0,0,0,15,8,5,6,61,1,52
2016-09-08,0,0,10,22,3,19,0,4,0,0,0,27,10,7,5,58,2,57
2016-09-09,1,28,24,8,9,6,0,0,0,0,6,9,0,4,10,46,8,57
2016-09-12,0,26,34,13,0,6,19,3,0,0,1,13,0,5,10,70,19,63
2016-09-13,0,5,3,0,0,27,14,0,0,0,0,2,0,9,13,44,2,76
2016-09-14,0,2,4,0,11,14,9,6,0,0,0,12,5,0,1,72,3,63
2016-09-15,0,11,0,5,1,16,0,0,0,0,0,5,0,0,11,46,3,50
2016-09-16,2,0,0,3,10,3,11,0,0,0,1,4,4,0,13,32,1,33
2016-09-19,22,0,21,2,9,13,7,0,0,0,0,4,10,4,2,17,21,39
2016-09-20,0,4,9,7,11,6,2,3,0,0,2,1,5,6,2,55,1,73
2016-09-21,0,0,26,0,0,0,4,0,0,0,4,13,0,6,11,79,2,24
2016-09-22,0,10,0,0,0,14,0,5,0,5,0,7,0,0,7,31,0,29
2016-09-23,5,0,3,0,0,21,5,0,0,0,1,10,1,3,11,15,4,14
2016-09-26,0,13,31,18,0,0,5,0,0,0,0,4,2,0,17,51,5,35
2016-09-27,0,7,12,2,21,3,8,0,0,0,0,0,0,0,4,63,6,46
2016-09-28,0,0,0,0,34,15,0,0,0,0,2,13,1,0,2,29,3,13
2016-09-29,0,12,1,3,7,0,5,5,0,0,0,8,0,0,6,35,5,25
2016-09-30,3,12,0,6,3,20,9,0,0,0,1,7,3,2,7,29,2,10
2016-10-03,0,2,38,6,0,9,4,0,0,0,1,5,0,6,5,52,15,26
2016-10-04,0,0,9,23,4,8,10,1,0,0,0,2,4,6,12,59,1,67
2016-10-05,0,0,12,0,0,4,1,6,0,0,5,8,1,2,7,58,2,33
2016-10-06,0,0,13,0,8,2,0,0,0,0,2,13,1,6,5,57,0,17
2016-10-07,0,10,19,0,0,6,2,0,0,0,1,2,0,2,10,34,6,62
2016-10-11,0,0,8,10,6,2,0,7,0,6,0,6,9,4,8,39,3,27
2016-10-12,0,0,0,0,15,36,10,0,0,0,2,13,0,4,17,38,4,13
2016-10-13,0,27,6,0,18,11,3,0,0,0,0,4,1,0,8,46,0,49
2016-10-14,2,0,14,6,11,13,0,0,0,0,0,6,6,0,9,36,2,18
2016-10-17,0,0,30,8,11,8,8,0,0,0,0,17,1,6,10,52,23,61
2016-10-18,0,19,5,24,36,27,1,0,0,0,0,9,6,9,8,43,4,48
2016-10-19,0,0,9,12,0,26,0,6,0,0,1,6,8,1,19,61,3,34
2016-10-20,13,0,0,11,19,8,5,3,0,0,0,3,5,3,10,46,3,34
2016-10-21,0,1,18,3,0,13,4,0,0,0,2,1,0,2,12,17,3,51
2016-10-24,28,0,17,1,19,7,17,5,0,0,0,9,9,3,9,82,7,57
2016-10-25,12,12,29,3,0,22,2,0,0,6,0,2,4,0,6,71,6,85
2016-10-26,0,0,10,23,7,4,14,0,0,0,0,26,2,24,7,52,0,36
2016-10-27,3,0,0,9,4,6,0,0,0,0,0,16,0,12,3,64,3,22
2016-10-28,0,20,0,12,3,9,12,0,0,0,2,6,5,11,8,9,8,41
2016-10-31,5,0,6,16,15,6,14,0,0,1,2,1,0,6,10,28,21,47
2016-11-01,6,0,0,5,4,12,2,4,0,0,4,0,0,3,8,28,0,30
2016-11-02,0,0,6,0,0,7,0,0,0,0,0,11,20,4,6,34,1,5
2016-11-03,0,0,0,7,6,4,2,0,0,0,0,2,0,0,2,12,0,16
2016-11-04,0,10,0,4,0,24,13,0,0,0,0,7,1,0,0,47,4,41
2016-11-07,7,11,4,1,17,10,16,0,0,0,0,2,4,7,5,24,9,29
2016-11-08,0,10,0,4,21,0,8,0,0,0,0,5,3,2,6,37,6,53
2016-11-09,16,0,0,13,15,20,9,0,0,0,0,2,11,7,8,60,7,28
2016-11-10,0,13,41,2,0,7,4,2,0,0,0,13,1,0,7,30,4,25
2016-11-14,6,0,23,4,0,1,0,4,0,0,0,17,5,1,10,50,17,55
2016-11-15,0,0,5,6,1,14,2,0,0,0,0,2,0,6,11,61,7,56
2016-11-16,10,0,6,14,23,6,4,1,0,1,0,11,0,8,15,33,18,50
2016-11-17,0,0,6,0,9,17,5,5,0,0,0,9,1,0,2,41,9,56
2016-11-18,0,33,19,20,7,4,1,0,0,0,4,4,5,0,8,55,0,47
2016-11-21,0,0,46,12,0,4,20,5,0,9,0,10,0,0,9,71,12,45
2016-11-22,3,5,24,13,0,18,9,0,0,0,1,5,0,5,12,70,15,37
2016-11-23,3,5,12,8,0,21,2,0,0,0,0,7,9,5,6,13,8,30
2016-11-28,0,0,5,14,3,0,0,0,0,0,0,8,0,10,8,16,4,28
2016-11-29,0,15,18,1,2,21,0,0,0,0,0,1,0,4,3,13,5,57
2016-11-30,0,8,15,7,14,21,3,3,0,0,5,7,0,6,8,47,7,27
2016-12-01,1,10,0,14,5,1,23,0,0,0,2,0,0,3,6,60,10,40
2016-12-02,0,0,0,2,0,3,3,0,0,0,0,2,0,6,15,27,2,47
2016-12-05,0,0,22,10,6,14,0,0,0,0,1,4,1,1,8,52,8,26
2016-12-06,0,27,0,11,0,40,0,0,0,1,1,16,0,0,10,69,11,45
2016-12-07,0,0,13,0,0,28,12,0,0,0,3,10,2,9,3,36,8,17
2016-12-08,0,10,7,0,7,12,5,9,0,0,3,8,2,0,16,92,5,42
2016-12-09,0,0,17,6,30,29,0,0,0,0,1,1,1,6,5,38,3,21
2016-12-12,0,0,16,3,13,4,5,0,0,0,0,6,0,3,12,66,9,51
2016-12-13,9,5,4,8,12,23,22,0,0,0,0,3,0,5,7,49,4,69
2016-12-14,0,0,9,9,16,5,0,0,0,0,4,4,4,5,11,51,3,44
2016-12-15,0,1,10,12,15,2,4,0,0,0,0,16,4,0,6,39,3,47
2016-12-16,0,8,12,6,20,24,3,0,0,0,8,11,4,15,6,58,3,51
2016-12-19,3,0,7,9,4,19,5,11,0,0,0,17,0,8,10,24,8,29
2016-12-20,0,6,0,8,4,0,1,3,0,0,5,8,8,8,9,44,2,61
2016-12-21,0,0,9,7,6,2,4,0,0,0,1,6,2,11,15,38,0,35
2016-12-22,0,4,14,8,5,12,8,4,0,0,0,10,4,7,12,45,2,27
2016-12-23,0,0,0,4,0,18,0,5,0,0,1,3,2,3,6,14,9,11
2016-12-27,0,0,0,24,0,0,0,4,0,0,0,10,7,0,5,35,2,26
2016-12-28,0,0,0,1,0,0,10,9,0,0,5,15,2,0,5,16,4,4
2016-12-29,0,0,0,7,4,0,0,8,0,0,10,1,1,0,3,23,3,14
2016-12-30,0,0,0,0,4,3,1,0,0,0,0,1,1,4,2,2,0,1
2017-01-03,0,0,20,10,0,11,11,2,0,0,1,1,2,3,6,38,1,53
2017-01-04,13,14,7,5,15,22,20,0,0,0,0,14,5,0,8,28,11,31
2017-01-05,0,13,6,6,21,8,3,10,0,0,3,18,6,0,10,36,11,82
2017-01-06,17,17,6,7,16,13,0,0,0,0,11,11,3,0,7,44,0,36
2017-01-09,4,13,15,0,0,12,10,2,0,0,0,7,2,3,5,21,10,28
2017-01-10,11,28,0,6,17,13,0,0,0,0,0,0,2,2,1,47,0,49
2017-01-11,0,7,36,2,8,7,4,0,0,0,9,2,29,6,7,90,5,95
2017-01-12,0,32,0,2,9,7,29,4,0,0,8,0,5,0,6,53,7,49
2017-01-13,2,30,29,6,22,32,0,0,0,0,5,3,2,0,13,14,0,58
2017-01-17,20,0,0,4,4,14,0,0,0,0,1,9,14,2,19,22,4,41
2017-01-18,0,0,45,5,9,11,15,0,0,0,2,20,0,8,16,18,1,34
2017-01-19,10,0,12,6,0,9,3,3,0,0,0,9,0,3,13,75,8,55
2017-01-20,0,0,0,0,11,33,11,0,0,0,2,0,9,0,6,61,0,26
2017-01-23,0,0,15,19,11,19,6,0,0,0,0,7,20,4,10,23,8,45
2017-01-24,0,21,0,4,0,31,4,0,0,0,0,3,0,4,3,62,5,30
2017-01-25,0,0,0,0,0,10,5,0,0,0,4,4,4,0,1,32,2,37
2017-01-26,9,2,0,3,2,20,0,0,0,0,0,3,1,9,1,35,0,23
2017-01-27,4,0,12,0,23,35,6,0,0,0,2,11,2,2,10,38,3,11
2017-01-30,12,21,22,17,10,7,1,10,0,0,7,3,0,4,8,32,14,43
2017-01-31,0,0,0,3,1,8,0,0,0,3,2,6,0,0,7,28,0,15
2017-02-01,0,0,28,9,4,1,17,3,0,0,2,5,4,0,6,34,7,40
2017-02-02,0,0,17,9,22,10,9,4,0,0,0,2,0,1,4,42,5,51
2017-02-03,10,0,45,0,10,13,0,0,0,0,0,13,3,0,18,23,1,54
2017-02-06,0,0,3,13,18,25,6,4,0,0,5,9,7,3,13,20,34,24
2017-02-07,0,9,9,14,0,10,17,0,0,0,0,9,1,0,1,55,2,47
2017-02-08,5,0,11,17,15,0,0,11,0,0,5,3,5,0,13,49,1,7
2017-02-10,0,0,8,10,20,21,8,0,0,0,0,8,2,5,12,35,0,17
2017-02-13,17,22,19,1,5,11,1,0,0,0,2,0,0,9,16,42,22,51
2017-02-14,2,0,28,9,18,1,5,6,0,0,7,7,0,1,6,34,3,32
2017-02-15,0,0,0,0,0,0,18,11,0,0,0,7,4,4,18,53,7,61
2017-02-16,0,0,10,18,0,16,1,0,0,0,2,7,3,0,3,28,3,38
2017-02-17,14,34,16,0,4,19,4,5,0,0,0,13,1,0,4,32,7,49
2017-02-21,0,0,8,5,16,23,1,0,0,0,3,15,0,8,10,73,12,65
2017-02-22,0,0,5,0,8,0,9,0,0,0,0,2,4,5,5,50,5,59
2017-02-23,0,0,0,9,0,3,6,4,0,0,0,11,0,5,1,37,10,18
2017-02-24,0,0,0,0,3,0,8,7,0,0,0,1,0,0,3,7,4,22
2017-02-27,9,4,11,8,13,4,12,0,0,0,5,15,0,3,9,52,9,55
2017-02-28,8,12,7,5,4,15,8,0,0,0,0,7,5,0,21,75,1,79
2017-03-01,0,0,0,5,16,2,4,0,0,0,0,9,9,16,8,60,8,44
2017-03-02,0,12,0,2,18,17,5,8,0,0,0,14,0,0,3,65,0,14
2017-03-03,0,16,21,19,10,7,3,0,0,0,2,6,1,0,5,12,1,27
2017-03-06,2,16,26,5,14,21,0,0,0,0,6,10,0,10,13,45,7,42
2017-03-07,0,0,8,9,4,10,3,4,0,0,0,18,2,0,6,30,5,31
2017-03-08,0,0,11,1,29,7,0,4,0,0,0,1,17,2,11,65,4,40
2017-03-09,14,8,0,12,13,4,4,4,0,0,5,6,3,0,6,33,3,29
2017-03-10,0,0,5,0,10,10,3,0,0,0,0,2,7,0,11,34,4,49
2017-03-13,3,0,6,14,7,14,5,11,0,0,0,1,1,3,13,20,2,16
2017-03-15,0,0,0,12,5,0,0,0,0,0,0,7,0,0,7,45,6,8
2017-03-16,0,0,0,0,0,18,0,0,0,0,1,8,0,1,2,19,0,25
2017-03-17,3,0,9,0,0,13,1,0,0,0,1,3,2,4,4,25,3,17
2017-03-20,0,21,33,0,16,29,0,1,0,0,7,7,0,9,14,44,14,51
2017-03-21,3,12,5,5,23,5,18,0,0,0,1,13,9,3,9,63,2,32
2017-03-22,0,0,0,6,23,0,32,5,0,0,1,15,0,1,12,30,6,37
2017-03-23,0,0,0,5,0,14,4,3,0,0,0,7,1,3,10,58,2,44
2017-03-24,0,13,4,2,0,18,3,0,0,0,0,0,1,6,6,28,5,39
2017-03-27,0,22,8,5,29,5,8,7,0,0,1,4,9,2,12,37,4,48
2017-03-28,0,0,0,7,16,24,0,0,0,0,0,14,9,4,7,48,4,43
2017-03-29,7,0,16,13,3,40,13,0,0,0,9,17,0,4,10,65,10,32
2017-03-30,2,13,23,18,4,6,0,0,0,0,0,11,4,2,3,50,7,55
2017-03-31,0,0,22,0,3,29,2,0,0,0,0,0,0,0,6,18,10,36
2017-04-03,0,0,16,25,14,12,16,0,0,4,0,8,7,0,10,29,8,51
2017-04-04,2,0,21,7,21,2,2,0,0,0,0,0,0,1,7,35,3,29
2017-04-05,0,0,27,15,0,14,19,1,0,0,0,2,3,2,1,10,2,38
2017-04-06,3,0,0,4,3,8,15,0,0,4,0,7,2,0,1,21,2,7
2017-04-07,0,6,6,8,22,11,5,4,0,0,1,2,1,1,4,31,11,28
2017-04-10,0,0,11,2,10,5,9,0,0,0,1,12,0,8,7,60,12,17
2017-04-11,0,6,0,4,16,4,3,0,0,0,0,8,0,0,7,58,2,71
2017-04-12,0,0,0,4,5,8,3,0,0,0,0,7,0,13,6,51,2,18
2017-04-13,12,0,24,8,10,12,0,0,0,0,0,3,0,3,5,32,7,42
2017-04-17,0,4,31,6,15,11,7,0,0,0,1,1,13,0,6,17,1,37
2017-04-18,0,0,19,11,0,13,10,6,0,0,1,0,2,0,9,40,4,41
2017-04-19,0,4,0,0,0,10,0,0,0,1,1,14,6,5,3,54,2,20
2017-04-20,15,0,14,21,1,6,8,9,0,0,0,12,0,0,7,60,2,21
2017-04-21,0,18,0,8,2,17,10,0,0,0,1,3,0,0,7,13,4,11
2017-04-24,14,0,24,19,13,11,11,0,0,0,1,6,13,6,9,48,13,45
2017-04-25,0,0,0,0,15,12,5,0,0,0,0,4,0,0,11,53,3,16
2017-04-26,21,0,13,11,0,8,6,0,0,0,0,14,2,2,7,36,10,33
2017-04-27,0,11,0,0,12,6,2,0,0,0,0,4,4,0,1,46,14,20
2017-04-28,3,10,16,0,21,13,0,0,0,0,0,0,2,2,5,33,4,57
2017-05-01,5,0,26,0,12,22,6,8,0,0,1,5,1,0,6,49,16,41
2017-05-02,0,0,5,0,8,17,4,0,0,0,2,9,2,2,14,35,8,53
2017-05-03,0,0,45,34,12,8,5,0,0,0,0,1,0,0,5,36,0,15
2017-05-04,0,0,28,15,0,8,8,0,0,0,0,8,0,19,6,31,4,63
2017-05-05,0,21,15,0,0,41,12,4,0,0,5,4,5,6,4,15,0,6
2017-05-08,2,0,46,0,30,10,11,0,0,0,1,5,3,3,8,12,5,49
2017-05-09,0,16,12,0,10,8,5,0,0,0,5,3,7,7,4,73,1,59
2017-05-10,22,0,0,16,0,11,0,1,0,4,1,3,2,0,6,46,7,57
2017-05-11,0,0,17,8,3,11,4,0,0,0,0,15,0,4,3,22,9,61
2017-05-12,0,16,10,6,3,10,0,0,0,0,5,3,4,0,7,34,0,25
2017-05-15,0,0,36,10,6,0,0,0,0,0,4,6,4,8,7,15,11,37
2017-05-16,10,0,8,13,5,12,12,9,0,0,6,1,5,4,2,57,4,42
2017-05-17,7,6,9,7,0,0,11,0,0,0,0,13,15,0,14,53,4,46
2017-05-18,0,0,0,11,8,5,10,5,0,0,4,11,0,4,0,36,2,82
2017-05-19,5,8,12,1,22,19,0,0,0,0,0,11,1,0,6,6,7,30
2017-05-22,4,0,16,10,6,24,3,0,0,0,0,9,9,0,9,19,15,34
2017-05-23,2,6,21,14,5,31,22,5,0,0,2,15,1,0,7,81,2,57
2017-05-24,0,0,10,10,13,16,7,0,0,0,16,19,0,0,12,26,4,79
2017-05-25,0,0,8,11,12,4,23,0,0,0,0,13,1,3,7,39,4,45
2017-05-26,0,2,17,11,3,1,6,0,0,0,1,0,0,0,5,7,0,10
2017-05-30,0,0,13,3,0,6,21,0,0,0,3,9,1,0,5,38,12,49
2017-05-31,0,0,7,0,7,2,5,0,0,0,0,23,6,4,19,54,2,52
2017-06-01,0,0,27,6,0,12,8,0,0,2,0,23,0,2,10,50,13,45
2017-06-02,0,0,0,3,5,6,0,0,0,0,0,1,3,0,8,28,1,22
2017-06-05,7,0,22,3,12,15,0,6,0,0,2,1,6,4,3,40,13,49
2017-06-06,0,0,4,0,5,13,6,4,0,0,0,13,9,0,8,33,8,31
2017-06-07,2,0,18,12,16,14,10,7,0,0,0,7,1,4,7,56,0,23
2017-06-08,8,4,15,4,11,8,0,3,0,0,0,5,0,5,5,40,9,23
2017-06-09,2,27,0,7,29,22,7,0,0,0,1,6,3,0,24,22,8,20
2017-06-12,6,0,17,0,27,5,10,0,0,0,1,1,13,4,12,33,8,34
2017-06-13,9,0,25,0,29,17,0,5,0,0,0,10,0,0,14,82,1,54
2017-06-14,0,14,0,18,1,14,2,0,0,2,0,1,1,0,7,63,11,34
2017-06-15,0,10,30,20,0,4,2,4,0,0,0,10,4,0,7,88,3,29
